# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
11326at4891	Complete	h2tg000013l_path	1358813	1357497	-	403.6	283	https://www.orthodb.org/v10?query=11326at4891	Tetratricopeptide-like helical domain superfamily
11330at4891	Complete	h2tg000003l_path	318333	316891	-	659.5	421	https://www.orthodb.org/v10?query=11330at4891	Peptidase M24
11349at4891	Fragmented	h2tg000001l_path	347201	344533	-	535.9	477	https://www.orthodb.org/v10?query=11349at4891	Tetratricopeptide repeat
11350at4891	Complete	h2tg000013l_path	771839	775729	+	631.6	538	https://www.orthodb.org/v10?query=11350at4891	mRNA export factor Sac3
11365at4891	Complete	h2tg000004l_path	280912	279386	-	290.4	247	https://www.orthodb.org/v10?query=11365at4891	Nuclear polyadenylated RNA-binding protein NAB2
11379at4891	Complete	h2tg000013l_path	1298381	1300672	+	236.0	414	https://www.orthodb.org/v10?query=11379at4891	Pre-mRNA-splicing factor SYF1
11405at4891	Complete	h2tg000009l_path	870499	868076	-	768.2	577	https://www.orthodb.org/v10?query=11405at4891	Mitochondrial escape protein 2
11444at4891	Complete	h2tg000010l_path	234312	235607	+	698.3	381	https://www.orthodb.org/v10?query=11444at4891	Adenylosuccinate synthetase
11448at4891	Complete	h2tg000005l_path	374240	373029	-	471.3	322	https://www.orthodb.org/v10?query=11448at4891	DNA primase
11469at4891	Complete	h2tg000007l_path	513231	512074	-	581.5	310	https://www.orthodb.org/v10?query=11469at4891	tRNA N6-adenosine threonylcarbamoyltransferase
11530at4891	Complete	h2tg000001l_path	706797	705586	-	524.7	329	https://www.orthodb.org/v10?query=11530at4891	Similar to Saccharomyces cerevisiae YBR243C ALG7 UDP-N-acetyl-glucosamine-1-P transferase
11568at4891	Complete	h2tg000007l_path	398661	397443	-	344.0	221	https://www.orthodb.org/v10?query=11568at4891	WD40-repeat-containing domain
11569at4891	Complete	h2tg000016l_path	921000	919633	-	618.9	364	https://www.orthodb.org/v10?query=11569at4891	Gamma-glutamyl phosphate reductase
11586at4891	Complete	h2tg000016l_path	811793	810483	-	683.0	337	https://www.orthodb.org/v10?query=11586at4891	ATPase, AAA-type, conserved site
11624at4891	Complete	h2tg000011l_path	815191	816300	+	372.3	276	https://www.orthodb.org/v10?query=11624at4891	Lysophosphatidylcholine acyltransferase
11625at4891	Complete	h2tg000005l_path	171777	173024	+	592.5	325	https://www.orthodb.org/v10?query=11625at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
11626at4891	Complete	h2tg000014l_path	103186	101720	-	742.3	409	https://www.orthodb.org/v10?query=11626at4891	Dihydrolipoyl dehydrogenase
11682at4891	Complete	h2tg000004l_path	914267	913038	-	614.9	361	https://www.orthodb.org/v10?query=11682at4891	P-loop containing nucleoside triphosphate hydrolase protein
11696at4891	Complete	h2tg000009l_path	534173	532920	-	675.1	374	https://www.orthodb.org/v10?query=11696at4891	WD40-repeat-containing domain
11698at4891	Complete	h2tg000014l_path	253626	251992	-	417.0	305	https://www.orthodb.org/v10?query=11698at4891	Coatomer subunit delta
11745at4891	Complete	h2tg000004l_path	867047	865881	-	614.6	325	https://www.orthodb.org/v10?query=11745at4891	Tyrosine--tRNA ligase
11759at4891	Complete	h2tg000016l_path	71371	72666	+	559.2	344	https://www.orthodb.org/v10?query=11759at4891	1,3-beta-glucanosyltransferase
11780at4891	Complete	h2tg000006l_path	392079	392903	+	524.1	258	https://www.orthodb.org/v10?query=11780at4891	Ribonucleotide reductase small subunit
11796at4891	Complete	h2tg000016l_path	609308	607766	-	273.7	313	https://www.orthodb.org/v10?query=11796at4891	Mannosyltransferase
11809at4891	Fragmented	h2tg000007l_path	392375	390474	-	173.1	229	https://www.orthodb.org/v10?query=11809at4891	PAN2-PAN3 deadenylation complex subunit PAN3
11823at4891	Complete	h2tg000007l_path	387658	388995	+	536.3	337	https://www.orthodb.org/v10?query=11823at4891	THIF-type NAD/FAD binding fold
11825at4891	Complete	h2tg000013l_path	190851	192185	+	428.2	338	https://www.orthodb.org/v10?query=11825at4891	Winged helix-like DNA-binding domain superfamily
11838at4891	Complete	h2tg000004l_path	182742	184411	+	570.5	395	https://www.orthodb.org/v10?query=11838at4891	P-loop containing nucleoside triphosphate hydrolase protein
11851at4891	Complete	h2tg000013l_path	251710	253665	+	321.6	412	https://www.orthodb.org/v10?query=11851at4891	Nucleoporin NUP84
11866at4891	Complete	h2tg000006l_path	421033	419330	-	810.8	474	https://www.orthodb.org/v10?query=11866at4891	GroEL-like apical domain superfamily
11876at4891	Complete	h2tg000016l_path	442651	443808	+	688.5	348	https://www.orthodb.org/v10?query=11876at4891	Ribosomal protein L3
11892at4891	Complete	h2tg000013l_path	666724	665306	-	526.9	344	https://www.orthodb.org/v10?query=11892at4891	Membrane protein TMS1
11902at4891	Complete	h2tg000003l_path	535973	537712	+	214.6	230	https://www.orthodb.org/v10?query=11902at4891	P-loop containing nucleoside triphosphate hydrolase
11916at4891	Complete	h2tg000004l_path	843399	844502	+	572.4	324	https://www.orthodb.org/v10?query=11916at4891	P-loop containing nucleoside triphosphate hydrolase protein
11940at4891	Duplicated	h2tg000008l_path	296894	294921	-	685.6	504	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11940at4891	Duplicated	h2tg000013l_path	670954	668972	-	650.0	503	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11978at4891	Duplicated	h2tg000003l_path	322766	324160	+	771.2	402	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
11978at4891	Duplicated	h2tg000005l_path	222428	221181	-	708.5	359	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
12025at4891	Complete	h2tg000016l_path	185001	187304	+	238.8	377	https://www.orthodb.org/v10?query=12025at4891	Putative N-terminal acetyltransferase complex subunit
12039at4891	Complete	h2tg000016l_path	135691	134417	-	718.8	368	https://www.orthodb.org/v10?query=12039at4891	Tryptophanyl-tRNA synthetase
12044at4891	Complete	h2tg000007l_path	531045	532298	+	222.1	200	https://www.orthodb.org/v10?query=12044at4891	DUF300-domain-containing protein
12110at4891	Complete	h2tg000002l_path	162129	160708	-	374.3	302	https://www.orthodb.org/v10?query=12110at4891	Aminoacyl-tRNA synthetase, class II
12111at4891	Complete	h2tg000011l_path	225548	224315	-	566.5	301	https://www.orthodb.org/v10?query=12111at4891	Protoheme IX farnesyltransferase, mitochondrial
12134at4891	Complete	h2tg000010l_path	365584	361373	-	645.2	675	https://www.orthodb.org/v10?query=12134at4891	THO complex, subunitTHOC2, C-terminal
12169at4891	Complete	h2tg000004l_path	694950	696761	+	714.4	433	https://www.orthodb.org/v10?query=12169at4891	Pescadillo homolog
12175at4891	Complete	h2tg000016l_path	659603	657750	-	681.4	477	https://www.orthodb.org/v10?query=12175at4891	Membrane bound O-acyl transferase, MBOAT
12194at4891	Complete	h2tg000016l_path	52780	49669	-	676.4	688	https://www.orthodb.org/v10?query=12194at4891	RNA polymerase-associated protein CTR9
12225at4891	Fragmented	h2tg000007l_path	50128	52851	+	451.0	603	https://www.orthodb.org/v10?query=12225at4891	Exportin-T
12232at4891	Complete	h2tg000010l_path	280357	281424	+	518.3	297	https://www.orthodb.org/v10?query=12232at4891	N-terminal nucleophile aminohydrolase
12237at4891	Complete	h2tg000010l_path	297535	295874	-	256.9	309	https://www.orthodb.org/v10?query=12237at4891	WD40-repeat-containing domain
12254at4891	Complete	h2tg000003l_path	546477	547737	+	617.1	309	https://www.orthodb.org/v10?query=12254at4891	Pyruvate dehydrogenase E1 component subunit alpha
12256at4891	Complete	h2tg000011l_path	467609	469955	+	514.9	615	https://www.orthodb.org/v10?query=12256at4891	Vps16, C-terminal
12258at4891	Complete	h2tg000013l_path	437947	439263	+	677.7	346	https://www.orthodb.org/v10?query=12258at4891	26S Proteasome regulatory subunit 4
12292at4891	Complete	h2tg000011l_path	273624	276206	+	672.9	462	https://www.orthodb.org/v10?query=12292at4891	ABC transporter type 1, transmembrane domain
12307at4891	Complete	h2tg000013l_path	183000	181171	-	345.1	330	https://www.orthodb.org/v10?query=12307at4891	Sas10 C-terminal domain
12308at4891	Fragmented	h2tg000013l_path	675519	674557	-	396.3	263	https://www.orthodb.org/v10?query=12308at4891	Carbohydrate kinase, FGGY, C-terminal
12314at4891	Complete	h2tg000009l_path	810366	809215	-	488.8	291	https://www.orthodb.org/v10?query=12314at4891	Cytochrome b5-like heme/steroid binding domain
12332at4891	Complete	h2tg000005l_path	171507	170011	-	441.2	353	https://www.orthodb.org/v10?query=12332at4891	Protein SHQ1
12347at4891	Complete	h2tg000011l_path	604128	601426	-	820.5	600	https://www.orthodb.org/v10?query=12347at4891	Mitochondrial carrier
12349at4891	Complete	h2tg000003l_path	60796	59786	-	411.5	266	https://www.orthodb.org/v10?query=12349at4891	ribosomal protein L2
12381at4891	Complete	h2tg000005l_path	378436	379725	+	384.7	301	https://www.orthodb.org/v10?query=12381at4891	WD40-repeat-containing domain
12422at4891	Complete	h2tg000008l_path	723469	724798	+	686.8	384	https://www.orthodb.org/v10?query=12422at4891	Pyridoxal phosphate-dependent transferase
12445at4891	Complete	h2tg000016l_path	735652	734369	-	513.2	331	https://www.orthodb.org/v10?query=12445at4891	Nicotinate phosphoribosyltransferase
12450at4891	Complete	h2tg000010l_path	701235	700276	-	419.1	258	https://www.orthodb.org/v10?query=12450at4891	4-hydroxybenzoate polyprenyltransferase, mitochondrial
12468at4891	Complete	h2tg000007l_path	375557	378655	+	420.6	581	https://www.orthodb.org/v10?query=12468at4891	Armadillo-type fold
12469at4891	Complete	h2tg000006l_path	531422	533111	+	389.9	374	https://www.orthodb.org/v10?query=12469at4891	Leucine-rich repeat, cysteine-containing subtype
12487at4891	Complete	h2tg000016l_path	881016	882176	+	542.2	308	https://www.orthodb.org/v10?query=12487at4891	Carbamoyl-phosphate synthase arginine-specific small chain
12502at4891	Complete	h2tg000016l_path	622964	624398	+	418.3	333	https://www.orthodb.org/v10?query=12502at4891	SUN domain
12523at4891	Complete	h2tg000001l_path	691823	690534	-	415.0	285	https://www.orthodb.org/v10?query=12523at4891	mRNA cap guanine-N7 methyltransferase
12541at4891	Complete	h2tg000010l_path	413499	416105	+	775.8	396	https://www.orthodb.org/v10?query=12541at4891	ATP-dependent RNA helicase DBP2
12549at4891	Fragmented	h2tg000008l_path	372824	373750	+	383.1	189	https://www.orthodb.org/v10?query=12549at4891	Mitogen-activated protein kinase
12560at4891	Complete	h2tg000011l_path	888794	887490	-	681.3	365	https://www.orthodb.org/v10?query=12560at4891	ATPase, AAA-type, conserved site
12562at4891	Complete	h2tg000003l_path	484439	486820	+	358.1	403	https://www.orthodb.org/v10?query=12562at4891	Conserved oligomeric Golgi complex subunit 3
12567at4891	Complete	h2tg000011l_path	430279	431697	+	462.9	320	https://www.orthodb.org/v10?query=12567at4891	Mitochondrial import inner membrane translocase subunit TIM50
12584at4891	Complete	h2tg000013l_path	1005626	1008442	+	688.6	545	https://www.orthodb.org/v10?query=12584at4891	P-type ATPase
12627at4891	Complete	h2tg000009l_path	396222	394900	-	506.1	338	https://www.orthodb.org/v10?query=12627at4891	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
12629at4891	Complete	h2tg000010l_path	357332	358786	+	610.6	375	https://www.orthodb.org/v10?query=12629at4891	Ammonium transporter
12635at4891	Complete	h2tg000011l_path	46475	44523	-	596.5	421	https://www.orthodb.org/v10?query=12635at4891	Galactose oxidase
12664at4891	Complete	h2tg000007l_path	571758	573488	+	501.8	339	https://www.orthodb.org/v10?query=12664at4891	Uroporphyrin-III C-methyltransferase
12680at4891	Complete	h2tg000007l_path	404201	405178	+	277.5	238	https://www.orthodb.org/v10?query=12680at4891	WD40-repeat-containing domain
12684at4891	Complete	h2tg000002l_path	137778	139025	+	755.6	400	https://www.orthodb.org/v10?query=12684at4891	Phosphoglycerate kinase
12717at4891	Complete	h2tg000013l_path	551834	552910	+	561.9	310	https://www.orthodb.org/v10?query=12717at4891	Uroporphyrinogen decarboxylase
12728at4891	Complete	h2tg000010l_path	117365	118795	+	623.4	363	https://www.orthodb.org/v10?query=12728at4891	Homoserine O-acetyltransferase
12732at4891	Complete	h2tg000006l_path	305384	307087	+	296.2	283	https://www.orthodb.org/v10?query=12732at4891	Amino-acid acetyltransferase, mitochondrial
12737at4891	Complete	h2tg000003l_path	199179	200949	+	262.1	315	https://www.orthodb.org/v10?query=12737at4891	Mediator of RNA polymerase II transcription subunit 17
12784at4891	Complete	h2tg000011l_path	321103	319568	-	596.6	397	https://www.orthodb.org/v10?query=12784at4891	RNA polymerase II transcription factor B subunit 2
12794at4891	Complete	h2tg000008l_path	509640	512034	+	358.3	357	https://www.orthodb.org/v10?query=12794at4891	Ankyrin repeat-containing domain
12814at4891	Complete	h2tg000003l_path	257998	256442	-	624.3	377	https://www.orthodb.org/v10?query=12814at4891	Aspartokinase
12837at4891	Complete	h2tg000006l_path	129941	128604	-	601.6	352	https://www.orthodb.org/v10?query=12837at4891	Bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase
12947at4891	Complete	h2tg000012l_path	154900	156155	+	397.1	307	https://www.orthodb.org/v10?query=12947at4891	WD40-repeat-containing domain
12956at4891	Fragmented	h2tg000013l_path	326063	324645	-	132.6	213	https://www.orthodb.org/v10?query=12956at4891	E3 ubiquitin protein ligase
12973at4891	Complete	h2tg000016l_path	543301	544266	+	629.3	302	https://www.orthodb.org/v10?query=12973at4891	26S Proteasome regulatory subunit 6A
12980at4891	Complete	h2tg000010l_path	510067	508633	-	376.4	292	https://www.orthodb.org/v10?query=12980at4891	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
13029at4891	Complete	h2tg000008l_path	979594	981330	+	419.6	397	https://www.orthodb.org/v10?query=13029at4891	Zinc finger, RING-type
13051at4891	Complete	h2tg000015l_path	234928	236373	+	420.5	288	https://www.orthodb.org/v10?query=13051at4891	tRNA (guanine(37)-N1)-methyltransferase
13102at4891	Complete	h2tg000004l_path	996608	997729	+	647.3	329	https://www.orthodb.org/v10?query=13102at4891	Histone acetyltransferase GCN5
13106at4891	Complete	h2tg000003l_path	197118	198584	+	465.3	318	https://www.orthodb.org/v10?query=13106at4891	26S proteasome non-ATPase regulatory subunit 3
13112at4891	Complete	h2tg000010l_path	199972	198449	-	308.7	263	https://www.orthodb.org/v10?query=13112at4891	Iron hydrogenase
13129at4891	Complete	h2tg000013l_path	242568	244715	+	337.1	275	https://www.orthodb.org/v10?query=13129at4891	Ubiquitin specific protease, conserved site
13150at4891	Complete	h2tg000009l_path	466144	467868	+	374.8	242	https://www.orthodb.org/v10?query=13150at4891	Zinc finger, MYND-type
13164at4891	Complete	h2tg000014l_path	147229	148542	+	452.6	294	https://www.orthodb.org/v10?query=13164at4891	tRNA pseudouridine synthase
13193at4891	Complete	h2tg000007l_path	296516	299115	+	403.2	533	https://www.orthodb.org/v10?query=13193at4891	actin-like ATPase domain-containing protein
13197at4891	Complete	h2tg000004l_path	92583	93656	+	521.0	280	https://www.orthodb.org/v10?query=13197at4891	Cytoplasmic tRNA 2-thiolation protein 1
13235at4891	Complete	h2tg000002l_path	237074	238562	+	499.9	322	https://www.orthodb.org/v10?query=13235at4891	Putative lipase ATG15
13241at4891	Complete	h2tg000008l_path	385353	383299	-	507.6	514	https://www.orthodb.org/v10?query=13241at4891	Pre-mRNA-splicing factor CLF1
13243at4891	Complete	h2tg000013l_path	1303082	1304975	+	458.5	376	https://www.orthodb.org/v10?query=13243at4891	DNA polymerase, Y-family, little finger domain
13259at4891	Complete	h2tg000016l_path	335250	332457	-	651.0	622	https://www.orthodb.org/v10?query=13259at4891	DNA ligase
13280at4891	Complete	h2tg000011l_path	913626	917923	+	799.1	846	https://www.orthodb.org/v10?query=13280at4891	Tetratricopeptide repeat
13290at4891	Complete	h2tg000004l_path	468078	474490	+	673.5	375	https://www.orthodb.org/v10?query=13290at4891	Delta(24(24(1)))-sterol reductase
13293at4891	Complete	h2tg000016l_path	429592	428219	-	414.0	283	https://www.orthodb.org/v10?query=13293at4891	Ribonuclease Nob1, eukaryote
13303at4891	Complete	h2tg000013l_path	424143	425636	+	460.8	297	https://www.orthodb.org/v10?query=13303at4891	Kinase-like protein
13320at4891	Complete	h2tg000003l_path	374608	373565	-	416.2	274	https://www.orthodb.org/v10?query=13320at4891	WD40-repeat-containing domain
13326at4891	Complete	h2tg000008l_path	484894	483574	-	602.8	365	https://www.orthodb.org/v10?query=13326at4891	Mitochondrial-processing peptidase subunit beta
13347at4891	Complete	h2tg000007l_path	285135	286282	+	384.7	286	https://www.orthodb.org/v10?query=13347at4891	V-type proton ATPase subunit C
13383at4891	Complete	h2tg000008l_path	238032	235402	-	503.5	589	https://www.orthodb.org/v10?query=13383at4891	TOG domain
13388at4891	Complete	h2tg000016l_path	1028951	1027321	-	530.8	395	https://www.orthodb.org/v10?query=13388at4891	Rab proteins geranylgeranyltransferase component A
13407at4891	Complete	h2tg000008l_path	558068	556650	-	462.1	359	https://www.orthodb.org/v10?query=13407at4891	Tubulin gamma chain
13437at4891	Complete	h2tg000016l_path	236517	237980	+	439.3	358	https://www.orthodb.org/v10?query=13437at4891	Glutathione synthetase
13501at4891	Complete	h2tg000008l_path	228817	225740	-	181.5	409	https://www.orthodb.org/v10?query=13501at4891	Guanine nucleotide exchange factor
13503at4891	Complete	h2tg000016l_path	815377	816417	+	438.9	277	https://www.orthodb.org/v10?query=13503at4891	GPN-loop GTPase
13507at4891	Complete	h2tg000012l_path	171600	170296	-	356.8	248	https://www.orthodb.org/v10?query=13507at4891	Kinase-like protein
13519at4891	Complete	h2tg000011l_path	869179	867728	-	264.1	287	https://www.orthodb.org/v10?query=13519at4891	Origin recognition complex subunit 4
13590at4891	Complete	h2tg000015l_path	400747	399287	-	143.8	242	https://www.orthodb.org/v10?query=13590at4891	Maintenance of telomere capping protein 6
13634at4891	Complete	h2tg000008l_path	754898	753507	-	513.9	336	https://www.orthodb.org/v10?query=13634at4891	Septin
